algorithm,alpha_ols,alpha_ols_ci95,alpha_theil_sen,bootstrap_ci95,bootstrap_resamples,bootstrap_seed,censored_target_sizes,claim_status,comparison,distribution_ns,excluded_sizes,failure_count,family,fit_independent_range,fit_target_size_range,geometric_mean_ratio,independent_variable,independent_variable_definition,invalid_count,median_ratio,median_ratio_by_target_size,observed_count,paired_count,planned_count,r_squared,ratio_distribution,record_type,residuals_log_time,sample_count,size_level_count,size_levels,stable_crossover_target_size,success_count,timeout_count,unsupported_count
compact-mrd,1.1408756222859435,"[1.1197184318733664,1.1505296070526903]",1.1356753608236372,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[18.0,135.0]","[18,135]",,target_size,predeclared target size,,,,,,,0.951145827819618,,fit,"[0.232332672877142,-0.0332134984553889,-0.19510365866209156,-0.19721218323809708,-0.04297347375833738,0.23617014123676938]",,6,,,,,
compact-mrd,0.5996172769882927,"[0.588465083742712,0.6047060007205468]",0.5924379018592419,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[18196.0,845971.0]","[18,135]",,N,foreground_cells_n,,,,,,,0.9565703889292456,,fit,"[0.22025292128688534,-0.026320330087326482,-0.1825826297824804,-0.1881628521039893,-0.043930644219578596,0.22074353490650367]",,6,,,,,
compact-mrd,1.1478931605442952,"[1.1266056794775892,1.157609853469818]",1.141510203465899,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[292.0,2164.0]","[18,135]",,B,boundary_size_b,,,,,,,0.9518412999093445,,fit,"[0.23082902738590505,-0.03230898607634458,-0.1935296077694204,-0.19610444521993742,-0.04312232293415974,0.23423633461396776]",,6,,,,,
compact-mrd,1.1408756222859435,"[1.1197184318733664,1.1505296070526903]",1.135675360823636,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[72.0,540.0]","[18,135]",,q,q,,,,,,,0.9511458278196177,,fit,"[0.23233267287714554,-0.03321349845538535,-0.19510365866209156,-0.19721218323809708,-0.04297347375833738,0.23617014123676938]",,6,,,,,
compact-mrd,0.5704378111429718,"[0.5598592159366832,0.5752648035263451]",0.567837680411818,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[1296.0,72900.0]","[18,135]",,K,explicit_conflict_edge_count_k,,,,,,,0.951145827819618,,fit,"[0.23233267287714554,-0.03321349845538535,-0.195103658662088,-0.19721218323809353,-0.042973473758333824,0.23617014123677293]",,6,,,,,
compact-mrd,1.1478931605442952,"[1.126605679477589,1.157609853469818]",1.1415102034658964,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[219.0,1623.0]","[18,135]",,M,M = compressed network node count + compressed network arc count,,,,,,,0.9518412999093444,,fit,"[0.23082902738590505,-0.032308986076348134,-0.1935296077694204,-0.19610444521994097,-0.04312232293416329,0.2342363346139642]",,6,,,,,
explicit-hopcroft-karp,1.145802481488041,"[1.1249648214536376,1.1542368907363434]",1.143877676032096,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[18.0,135.0]","[18,135]",,target_size,predeclared target size,,,,,,,0.9505745959442901,,fit,"[0.2387134231437571,-0.03592771047856402,-0.2094024344320431,-0.18859547897509188,-0.03824512390114165,0.23345732464308]",,6,,,,,
explicit-hopcroft-karp,0.6022248991006113,"[0.591223745892154,0.6066552148893496]",0.5999621825728164,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[18196.0,845971.0]","[18,135]",,N,foreground_cells_n,,,,,,,0.9560536252707001,,fit,"[0.2266159182152485,-0.02898381209086409,-0.19681979758097157,-0.17951366390834167,-0.039227353094361206,0.21792870845928292]",,6,,,,,
explicit-hopcroft-karp,1.1528548653531507,"[1.131878866281734,1.1613494669207711]",1.1500317536065758,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[292.0,2164.0]","[18,135]",,B,boundary_size_b,,,,,,,0.9512771434222287,,fit,"[0.23720781519615386,-0.035016581162800264,-0.20782064623681507,-0.1874838490023798,-0.03839734238752612,0.23151060359335673]",,6,,,,,
explicit-hopcroft-karp,1.1458024814880408,"[1.1249648214536376,1.1542368907363434]",1.143877676032096,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[72.0,540.0]","[18,135]",,q,q,,,,,,,0.9505745959442901,,fit,"[0.2387134231437571,-0.03592771047856402,-0.2094024344320431,-0.18859547897509188,-0.03824512390114165,0.23345732464308]",,6,,,,,
explicit-hopcroft-karp,0.5729012407440204,"[0.5624824107268188,0.5771184453681717]",0.571938838016048,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[1296.0,72900.0]","[18,135]",,K,explicit_conflict_edge_count_k,,,,,,,0.9505745959442904,,fit,"[0.23871342314375354,-0.035927710478567576,-0.2094024344320431,-0.18859547897509188,-0.03824512390114165,0.23345732464308]",,6,,,,,
explicit-hopcroft-karp,1.1528548653531505,"[1.1318788662817338,1.1613494669207711]",1.1500317536065758,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[219.0,1623.0]","[18,135]",,M,M = compressed network node count + compressed network arc count,,,,,,,0.951277143422229,,fit,"[0.23720781519615386,-0.035016581162800264,-0.2078206462368115,-0.1874838490023798,-0.03839734238752612,0.23151060359335673]",,6,,,,,
explicit-c0-flow,1.173122581894835,"[1.154329112654049,1.181464072848896]",1.1784391572191673,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[18.0,135.0]","[18,135]",,target_size,predeclared target size,,,,,,,0.9532971249172163,,fit,"[0.23689589990757298,-0.034695033147574605,-0.20660283585596417,-0.1957009340067266,-0.028294021044928286,0.22839692414761714]",,6,,,,,
explicit-c0-flow,0.6165304264747967,"[0.60663389780483,0.6209293773393125]",0.615840118031159,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[18196.0,845971.0]","[18,135]",,N,foreground_cells_n,,,,,,,0.9586248290800703,,fit,"[0.22440829442807342,-0.027647486221358264,-0.1937424437907822,-0.18638309302447453,-0.029237859428079105,0.2126025880366278]",,6,,,,,
explicit-c0-flow,1.180330231621011,"[1.161414296348217,1.1887275521782676]",1.1847791760361164,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[292.0,2164.0]","[18,135]",,B,boundary_size_b,,,,,,,0.9539808504254349,,fit,"[0.2353415309017386,-0.03376987417631838,-0.20498599976280474,-0.19456026724055775,-0.028442129432317387,0.2264167397102561]",,6,,,,,
explicit-c0-flow,1.173122581894835,"[1.154329112654049,1.181464072848896]",1.1784391572191673,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[72.0,540.0]","[18,135]",,q,q,,,,,,,0.9532971249172163,,fit,"[0.23689589990757298,-0.034695033147574605,-0.20660283585596417,-0.1957009340067266,-0.028294021044928286,0.22839692414761714]",,6,,,,,
explicit-c0-flow,0.5865612909474175,"[0.5771645563270245,0.590732036424448]",0.5892195786095836,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[1296.0,72900.0]","[18,135]",,K,explicit_conflict_edge_count_k,,,,,,,0.9532971249172163,,fit,"[0.23689589990757298,-0.034695033147574605,-0.20660283585596417,-0.1957009340067266,-0.028294021044928286,0.22839692414761714]",,6,,,,,
explicit-c0-flow,0.5913874068809523,"[0.5819086621490163,0.595595370619722]",0.5934621428160634,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,representation-crossover,"[4034.0,219782.0]","[18,135]",,M,M = compressed network node count + compressed network arc count,,,,,,,0.9542132149575695,,fit,"[0.23480779723431056,-0.03345286878860776,-0.20443348986936272,-0.19417123189794339,-0.028492732031740076,0.22574252535333628]",,6,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,representation-crossover,"[null,null]",,,target_size,predeclared target size,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,representation-crossover,"[null,null]",,,N,foreground_cells_n,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,representation-crossover,"[null,null]",,,B,boundary_size_b,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,representation-crossover,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,representation-crossover,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,representation-crossover,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
